datasetelementid,dataset_uid,dataset,dataelement_uid,code,dataelement
28907856,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM245,,"Catheter, Foley Balloon, 10FR/CH, 2-Way, 3-5ml, Sterile, Pcs - Quantity Dispensed (D)"
28908091,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM246,,"Catheter, Foley Balloon, 14FR/CH, 2-Way, 5-10ml, Sterile, Pcs - Quantity Dispensed (D)"
28908233,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM247,,"Catheter, Foley Balloon, 16FR/CH, 2-Way, 10ml, Sterile, Pcs - Quantity Dispensed (D)"
28907778,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM248,,"Catheter, Foley Balloon, 18FR/CH, 2-Way, 10ml, Sterile, Pcs - Quantity Dispensed (D)"
28908001,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM249,,"Envelope, Dispensing, Plastic, 10cm x 7cm, Pcs - Quantity Dispensed (D)"
28908080,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM250,,"Fluid Administration Set, Pcs - Quantity Dispensed (D)"
28908107,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM251,,"Gauze, Bandage, N17, 7.5cm x 4.5cm, Roll - Quantity Dispensed (D)"
28907618,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM252,,"Gauze, Hydrophilic, 12x8 Mesh, 90cm x 91m, Roll - Quantity Dispensed (D)"
28908343,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM253,,"Gauze, Petroleum Jelly (Vaseline) - Quantity Dispensed (D)"
28907857,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM254,,"Glove, Exam, Latex, Large, Nonsterile, Disposable, Pcs - Quantity Dispensed (D)"
28907707,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM255,,"Glove, Exam, Latex, Small, Nonsterile, Disposable, Pcs - Quantity Dispensed (D)"
28908087,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM256,,"Glove, Exam, Nitrile, Large, Nonsterile, Disposable, Pcs - Quantity Dispensed (D)"
28907654,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM257,,"Glove, Exam, Nitrile, Medium, Nonsterile, Disposable, Pcs - Quantity Dispensed (D)"
28907869,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM258,,"Glove, Exam, Nitrile, Small, Nonsterile, Disposable, Pcs - Quantity Dispensed (D)"
28907999,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM259,,"Glove, Gynecological, Elbow, Size 8, Pcs - Quantity Dispensed (D)"
28908202,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM260,,"Glove, Heavy Duty, Latex, Pair - Quantity Dispensed (D)"
28907919,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM261,,"Glove, Surgical, Size 8, Sterile, Disposable, Pair - Quantity Dispensed (D)"
28908282,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM262,,"Gown, Patient, Disposable, Pcs - Quantity Dispensed (D)"
28908035,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM263,,"Gown, Patient, Reusable, Pcs - Quantity Dispensed (D)"
28907901,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM264,,"Mask, Resuscitation Bag, Adult, Pcs - Quantity Dispensed (D)"
28907771,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM265,,"Mask, Resuscitation Bag, Child, Pcs - Quantity Dispensed (D)"
28907905,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM266,,"Mask, Resuscitation Bag, Newborn, Pcs - Quantity Dispensed (D)"
28908244,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM267,,"Mask, Resuscitation Bag, Preterm, Pcs - Quantity Dispensed (D)"
28907763,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM268,,"Mask, Surgical, Pcs - Quantity Dispensed (D)"
28908198,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM269,,"Mucus Extractor, Infant (Penguin), Reusable, Pcs - Quantity Dispensed (D)"
28908120,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM270,,"Needle, Hypodermic, Luer, 19G, Sterile, Disposable, Pcs - Quantity Dispensed (D)"
28907632,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM271,,"Needle, Hypodermic, Luer, 25G, Sterile, Disposable, Pcs - Quantity Dispensed (D)"
28907801,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM272,,"Pad, Abdominal, Sterile, Pcs - Quantity Dispensed (D)"
28908117,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM273,,"Rapid test kit, Pregnancy, Pcs - Quantity Dispensed (D)"
28908110,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM274,,"Safety Glasses/Goggles, Pair - Quantity Dispensed (D)"
28907614,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM275,,"Safety / Sharps Box, Pcs - Quantity Dispensed (D)"
28907678,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM276,,"Sanitary Pads, Pcs - Quantity Dispensed (D)"
28907711,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM277,,"Sheet, Rubber (Mackintosh), 0.9m x 1m, Pcs - Quantity Dispensed (D)"
28907750,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM278,,"Shoe Cover, Pair - Quantity Dispensed (D)"
28907898,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM279,,"Soap, Hand Washing, 500ml, Bot - Quantity Dispensed (D)"
28908273,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM280,,"Soap, Laundry, Powder, Packet - Quantity Dispensed (D)"
28907910,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM281,,"Surgical Scrubs, Gown, Disposable - Quantity Dispensed (D)"
28908167,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM282,,"Surgical Scrubs, Gown, Washable - Quantity Dispensed (D)"
28908043,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM283,,"Surgical Scrubs, Trousers, Large, Washable - Quantity Dispensed (D)"
28907793,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM284,,"Surgical Scrubs, Trousers, Medium, Washable - Quantity Dispensed (D)"
28908092,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM285,,"Surgical Scrubs, Trousers, Small, Washable - Quantity Dispensed (D)"
28907666,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM286,,"Surgical Scrubs, Tunic, Large, Washable - Quantity Dispensed (D)"
28907904,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM287,,"Surgical Scrubs, Tunic, Medium, Washable - Quantity Dispensed (D)"
28907724,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM288,,"Surgical Scrubs, Tunic, Small, Washable - Quantity Dispensed (D)"
28907780,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM289,,"Syringe, Luer, 10ml, Disposable, Pcs - Quantity Dispensed (D)"
28907914,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM290,,"Syringe, Luer, 20ml, Disposable, Pcs - Quantity Dispensed (D)"
28908261,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM291,,"Syringe, Luer, 2ml, Disposable, Pcs - Quantity Dispensed (D)"
28907960,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM292,,"Tape, Adhesive, Zinc Oxide, 10cm x 5m, Roll - Quantity Dispensed (D)"
28908137,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM293,,"Tape, Umbilical, 3mm x 25m, Roll - Quantity Dispensed (D)"
28908294,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM294,,"Thermometer, Infrared, Pcs - Quantity Dispensed (D)"
28907648,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM295,,"Tube, Asp/Feed, CH06, Sterile, Disposable, Pcs - Quantity Dispensed (D)"
28907715,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM296,,"Tube, Asp/Feed, CH08, Sterile, Disposable, Pcs - Quantity Dispensed (D)"
28908157,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM297,,"Tube, Asp/Feed, CH10, Sterile, Disposable, Pcs - Quantity Dispensed (D)"
28908258,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM298,,"Tube, Asp/Feed, CH12, Sterile, Disposable, Pcs - Quantity Dispensed (D)"
28908302,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM299,,"Urine Test Strips, Glucose/Protein, Pcs - Quantity Dispensed (D)"
28907674,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM300,,Uterine Balloon Tamponade Set - Quantity Dispensed (D)
28907776,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM301,,"Alcohol-Based Hand Rub, Bot - Closing Balance (E)"
28908200,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM302,,"Apron, Heavy Duty, Pcs - Closing Balance (E)"
28908125,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM303,,"Apron, Plastic, Disposable, Pcs - Closing Balance (E)"
28907658,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM304,,"Bag, Biohazard, Plastic, Red, 10L, Pcs - Closing Balance (E)"
28908134,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM305,,"Bag, Biohazard, Plastic, Red, 70L, Pcs - Closing Balance (E)"
28907732,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM306,,"Bag, Biohazard, Plastic, Red, 90L, Pcs - Closing Balance (E)"
28907803,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM307,,"Bag, Biohazard, Plastic, Yellow, 10L, Pcs - Closing Balance (E)"
28907731,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM308,,"Bag, Resuscitation (Ambu), Adult, Pcs - Closing Balance (E)"
28907798,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM309,,"Bag, Resuscitation (Ambu), Child, Pcs - Closing Balance (E)"
28907854,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM310,,"Bag, Resuscitation (Ambu), Newborn, Pcs - Closing Balance (E)"
28908326,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM311,,"Bag, Urine, Collecting, 2000ml, Pcs - Closing Balance (E)"
28907964,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM312,,"Bandage, Elastic, 8cm x 4m, Roll - Closing Balance (E)"
28907729,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM313,,"Blade, Surgical, No. 22, Sterile, Disposable, Pcs - Closing Balance (E)"
28907978,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM314,,"Boot Cover, Pair - Closing Balance (E)"
28908173,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM315,,"Boots, Rubber, One Size, Pair - Closing Balance (E)"
28908056,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM316,,"Cannula, IV, 16G, Short, Sterile, Disposable, Pcs - Closing Balance (E)"
28907619,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM317,,"Cannula, IV, 18G, Short, Sterile, Disposable, Pcs - Closing Balance (E)"
28907692,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM318,,"Cannula, IV, 22G, Short, Sterile, Disposable, Pcs - Closing Balance (E)"
28908330,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM319,,"Cap/Head Cover, Pcs - Closing Balance (E)"
28908136,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM320,,"Catheter, Foley Balloon, 10FR/CH, 2-Way, 3-5ml, Sterile, Pcs - Closing Balance (E)"
28908024,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM321,,"Catheter, Foley Balloon, 14FR/CH, 2-Way, 5-10ml, Sterile, Pcs - Closing Balance (E)"
28908097,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM322,,"Catheter, Foley Balloon, 16FR/CH, 2-Way, 10ml, Sterile, Pcs - Closing Balance (E)"
28908002,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM323,,"Catheter, Foley Balloon, 18FR/CH, 2-Way, 10ml, Sterile, Pcs - Closing Balance (E)"
28908148,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM324,,"Envelope, Dispensing, Plastic, 10cm x 7cm, Pcs - Closing Balance (E)"
28907972,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM325,,"Fluid Administration Set, Pcs - Closing Balance (E)"
28908076,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM326,,"Gauze, Bandage, N17, 7.5cm x 4.5cm, Roll - Closing Balance (E)"
28907633,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM327,,"Gauze, Hydrophilic, 12x8 Mesh, 90cm x 91m, Roll - Closing Balance (E)"
28907696,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM328,,"Gauze, Petroleum Jelly (Vaseline) - Closing Balance (E)"
28908260,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM329,,"Glove, Exam, Latex, Large, Nonsterile, Disposable, Pcs - Closing Balance (E)"
28908139,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM330,,"Glove, Exam, Latex, Small, Nonsterile, Disposable, Pcs - Closing Balance (E)"
28907810,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM331,,"Glove, Exam, Nitrile, Large, Nonsterile, Disposable, Pcs - Closing Balance (E)"
28908301,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM332,,"Glove, Exam, Nitrile, Medium, Nonsterile, Disposable, Pcs - Closing Balance (E)"
28907680,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM333,,"Glove, Exam, Nitrile, Small, Nonsterile, Disposable, Pcs - Closing Balance (E)"
28908336,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM334,,"Glove, Gynecological, Elbow, Size 8, Pcs - Closing Balance (E)"
28907743,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM335,,"Glove, Heavy Duty, Latex, Pair - Closing Balance (E)"
28908090,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM336,,"Glove, Surgical, Size 8, Sterile, Disposable, Pair - Closing Balance (E)"
28908109,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM337,,"Gown, Patient, Disposable, Pcs - Closing Balance (E)"
28908206,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM338,,"Gown, Patient, Reusable, Pcs - Closing Balance (E)"
28908249,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM339,,"Mask, Resuscitation Bag, Adult, Pcs - Closing Balance (E)"
28907943,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM340,,"Mask, Resuscitation Bag, Child, Pcs - Closing Balance (E)"
28908072,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM341,,"Mask, Resuscitation Bag, Newborn, Pcs - Closing Balance (E)"
28907695,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM342,,"Mask, Resuscitation Bag, Preterm, Pcs - Closing Balance (E)"
28907765,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM343,,"Mask, Surgical, Pcs - Closing Balance (E)"
28907926,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM344,,"Mucus Extractor, Infant (Penguin), Reusable, Pcs - Closing Balance (E)"
28908096,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM345,,"Needle, Hypodermic, Luer, 19G, Sterile, Disposable, Pcs - Closing Balance (E)"
28907675,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM346,,"Needle, Hypodermic, Luer, 25G, Sterile, Disposable, Pcs - Closing Balance (E)"
28908220,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM347,,"Pad, Abdominal, Sterile, Pcs - Closing Balance (E)"
28907812,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM348,,"Rapid test kit, Pregnancy, Pcs - Closing Balance (E)"
28907626,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM349,,"Safety Glasses/Goggles, Pair - Closing Balance (E)"
28907664,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM350,,"Safety / Sharps Box, Pcs - Closing Balance (E)"
28907953,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM351,,"Sanitary Pads, Pcs - Closing Balance (E)"
28908138,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM352,,"Sheet, Rubber (Mackintosh), 0.9m x 1m, Pcs - Closing Balance (E)"
28907944,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM353,,"Shoe Cover, Pair - Closing Balance (E)"
28908177,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM354,,"Soap, Hand Washing, 500ml, Bot - Closing Balance (E)"
28908156,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM355,,"Soap, Laundry, Powder, Packet - Closing Balance (E)"
28908048,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM356,,"Surgical Scrubs, Gown, Disposable - Closing Balance (E)"
28907708,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM357,,"Surgical Scrubs, Gown, Washable - Closing Balance (E)"
28908033,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM358,,"Surgical Scrubs, Trousers, Large, Washable - Closing Balance (E)"
28907823,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM359,,"Surgical Scrubs, Trousers, Medium, Washable - Closing Balance (E)"
28907870,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM360,,"Surgical Scrubs, Trousers, Small, Washable - Closing Balance (E)"
28908114,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM361,,"Surgical Scrubs, Tunic, Large, Washable - Closing Balance (E)"
28908128,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM362,,"Surgical Scrubs, Tunic, Medium, Washable - Closing Balance (E)"
28907782,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM363,,"Surgical Scrubs, Tunic, Small, Washable - Closing Balance (E)"
28907957,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM364,,"Syringe, Luer, 10ml, Disposable, Pcs - Closing Balance (E)"
28908047,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM365,,"Syringe, Luer, 20ml, Disposable, Pcs - Closing Balance (E)"
28908126,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM366,,"Syringe, Luer, 2ml, Disposable, Pcs - Closing Balance (E)"
28907679,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM367,,"Tape, Adhesive, Zinc Oxide, 10cm x 5m, Roll - Closing Balance (E)"
28907754,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM368,,"Tape, Umbilical, 3mm x 25m, Roll - Closing Balance (E)"
28908286,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM369,,"Thermometer, Infrared, Pcs - Closing Balance (E)"
28907759,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM370,,"Tube, Asp/Feed, CH06, Sterile, Disposable, Pcs - Closing Balance (E)"
28907710,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM371,,"Tube, Asp/Feed, CH08, Sterile, Disposable, Pcs - Closing Balance (E)"
28907795,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM372,,"Tube, Asp/Feed, CH10, Sterile, Disposable, Pcs - Closing Balance (E)"
28907968,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM373,,"Tube, Asp/Feed, CH12, Sterile, Disposable, Pcs - Closing Balance (E)"
28908334,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM374,,"Urine Test Strips, Glucose/Protein, Pcs - Closing Balance (E)"
28907948,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM375,,Uterine Balloon Tamponade Set - Closing Balance (E)
28908020,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM376,,"Alcohol-Based Hand Rub, Bot - Days Out of Stock (F)"
28908231,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM377,,"Apron, Heavy Duty, Pcs - Days Out of Stock (F)"
28907611,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM378,,"Apron, Plastic, Disposable, Pcs - Days Out of Stock (F)"
28907994,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM379,,"Bag, Biohazard, Plastic, Red, 10L, Pcs - Days Out of Stock (F)"
28907909,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM380,,"Bag, Biohazard, Plastic, Red, 70L, Pcs - Days Out of Stock (F)"
28908038,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM381,,"Bag, Biohazard, Plastic, Red, 90L, Pcs - Days Out of Stock (F)"
28907749,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM382,,"Bag, Biohazard, Plastic, Yellow, 10L, Pcs - Days Out of Stock (F)"
28907967,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM383,,"Bag, Resuscitation (Ambu), Adult, Pcs - Days Out of Stock (F)"
28907971,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM384,,"Bag, Resuscitation (Ambu), Child, Pcs - Days Out of Stock (F)"
28907720,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM385,,"Bag, Resuscitation (Ambu), Newborn, Pcs - Days Out of Stock (F)"
28908012,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM386,,"Bag, Urine, Collecting, 2000ml, Pcs - Days Out of Stock (F)"
28908000,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM387,,"Bandage, Elastic, 8cm x 4m, Roll - Days Out of Stock (F)"
28907861,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM388,,"Blade, Surgical, No. 22, Sterile, Disposable, Pcs - Days Out of Stock (F)"
28907955,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM389,,"Boot Cover, Pair - Days Out of Stock (F)"
28908341,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM390,,"Boots, Rubber, One Size, Pair - Days Out of Stock (F)"
28907789,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM391,,"Cannula, IV, 16G, Short, Sterile, Disposable, Pcs - Days Out of Stock (F)"
28907796,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM392,,"Cannula, IV, 18G, Short, Sterile, Disposable, Pcs - Days Out of Stock (F)"
28908182,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM393,,"Cannula, IV, 22G, Short, Sterile, Disposable, Pcs - Days Out of Stock (F)"
28907991,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM394,,"Cap/Head Cover, Pcs - Days Out of Stock (F)"
28908246,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM395,,"Catheter, Foley Balloon, 10FR/CH, 2-Way, 3-5ml, Sterile, Pcs - Days Out of Stock (F)"
28907742,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM396,,"Catheter, Foley Balloon, 14FR/CH, 2-Way, 5-10ml, Sterile, Pcs - Days Out of Stock (F)"
28908331,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM397,,"Catheter, Foley Balloon, 16FR/CH, 2-Way, 10ml, Sterile, Pcs - Days Out of Stock (F)"
28907894,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM398,,"Catheter, Foley Balloon, 18FR/CH, 2-Way, 10ml, Sterile, Pcs - Days Out of Stock (F)"
28907748,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM399,,"Envelope, Dispensing, Plastic, 10cm x 7cm, Pcs - Days Out of Stock (F)"
28908328,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM400,,"Fluid Administration Set, Pcs - Days Out of Stock (F)"
28907996,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM401,,"Gauze, Bandage, N17, 7.5cm x 4.5cm, Roll - Days Out of Stock (F)"
28908193,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM402,,"Gauze, Hydrophilic, 12x8 Mesh, 90cm x 91m, Roll - Days Out of Stock (F)"
28908320,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM403,,"Gauze, Petroleum Jelly (Vaseline) - Days Out of Stock (F)"
28907625,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM404,,"Glove, Exam, Latex, Large, Nonsterile, Disposable, Pcs - Days Out of Stock (F)"
28908116,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM405,,"Glove, Exam, Latex, Small, Nonsterile, Disposable, Pcs - Days Out of Stock (F)"
28908314,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM406,,"Glove, Exam, Nitrile, Large, Nonsterile, Disposable, Pcs - Days Out of Stock (F)"
28907925,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM407,,"Glove, Exam, Nitrile, Medium, Nonsterile, Disposable, Pcs - Days Out of Stock (F)"
28908111,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM408,,"Glove, Exam, Nitrile, Small, Nonsterile, Disposable, Pcs - Days Out of Stock (F)"
28908016,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM409,,"Glove, Gynecological, Elbow, Size 8, Pcs - Days Out of Stock (F)"
28907738,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM410,,"Glove, Heavy Duty, Latex, Pair - Days Out of Stock (F)"
28908054,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM411,,"Glove, Surgical, Size 8, Sterile, Disposable, Pair - Days Out of Stock (F)"
28908358,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM412,,"Gown, Patient, Disposable, Pcs - Days Out of Stock (F)"
28907758,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM413,,"Gown, Patient, Reusable, Pcs - Days Out of Stock (F)"
28907718,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM414,,"Mask, Resuscitation Bag, Adult, Pcs - Days Out of Stock (F)"
28907880,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM415,,"Mask, Resuscitation Bag, Child, Pcs - Days Out of Stock (F)"
28907988,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM416,,"Mask, Resuscitation Bag, Newborn, Pcs - Days Out of Stock (F)"
28908284,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM417,,"Mask, Resuscitation Bag, Preterm, Pcs - Days Out of Stock (F)"
28907942,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM418,,"Mask, Surgical, Pcs - Days Out of Stock (F)"
28907808,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM419,,"Mucus Extractor, Infant (Penguin), Reusable, Pcs - Days Out of Stock (F)"
28907706,ZL5U9ralrDp,RRIV_chc_Consumables,NRCHCNSM420,,"Needle, Hypodermic, Luer, 19G, Sterile, Disposable, Pcs - Days Out of Stock (F)"
